ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
112.0	5.0	87.0	45.0	500	724	460	112	5	87	45	112	5	87	45	2	54638	0	20.061126947402954	362500	13322.187608242035	247582	31.701517241379307	
112.0	5.0	87.0	45.0	500	725	460	112	5	87	45	112	5	87	45	2	54718	0	20.248615741729736	363000	13342.436223983765	247862	31.71845730027549	
112.0	5.0	87.0	45.0	500	726	460	112	5	87	45	112	5	87	45	2	54787	0	20.279862642288208	363500	13362.716086626053	248147	31.733975240715267	
112.0	5.0	87.0	45.0	500	727	460	112	5	87	45	112	5	87	45	2	54859	0	20.967325687408447	364000	13383.683412313461	248430	31.75	
112.0	5.0	87.0	45.0	500	728	460	112	5	87	45	112	5	87	45	2	54934	0	19.920504093170166	364500	13403.603916406631	248713	31.76598079561043	
112.0	5.0	87.0	45.0	500	729	460	112	5	87	45	112	5	87	45	2	55020	0	20.84232258796692	365000	13424.446238994598	248992	31.783013698630143	
112.0	5.0	87.0	45.0	500	730	460	112	5	87	45	112	5	87	45	2	55092	0	20.326732635498047	365500	13444.772971630096	249279	31.797811217510258	
112.0	5.0	87.0	45.0	500	731	460	112	5	87	45	112	5	87	45	2	55157	0	20.404857635498047	366000	13465.177829265594	249589	31.806284153005464	
112.0	5.0	87.0	45.0	500	732	460	112	5	87	45	112	5	87	45	2	55229	0	20.451722383499146	366500	13485.629551649094	249867	31.823465211459762	
112.0	5.0	87.0	45.0	500	733	460	112	5	87	45	112	5	87	45	2	55292	0	21.139179706573486	367000	13506.768731355667	250155	31.83787465940054	
112.0	5.0	87.0	45.0	500	734	460	112	5	87	45	112	5	87	45	2	55371	0	19.811146020889282	367500	13526.579877376556	250426	31.856870748299315	
112.0	5.0	87.0	45.0	500	735	460	112	5	87	45	112	5	87	45	2	55452	0	20.342358589172363	368000	13546.922235965729	250713	31.87146739130435	
112.0	5.0	87.0	45.0	500	736	460	112	5	87	45	112	5	87	45	2	55533	0	19.8736412525177	368500	13566.795877218246	250991	31.888466757123467	
112.0	5.0	87.0	45.0	500	737	460	112	5	87	45	112	5	87	45	2	55599	0	20.467358589172363	369000	13587.263235807419	251268	31.90569105691057	
112.0	5.0	87.0	45.0	500	738	460	112	5	87	45	112	5	87	45	2	55662	0	20.201733350753784	369500	13607.464969158173	251572	31.915561569688762	
112.0	5.0	87.0	45.0	500	739	460	112	5	87	45	112	5	87	45	2	55733	0	19.951761484146118	370000	13627.416730642319	251867	31.927837837837842	
112.0	5.0	87.0	45.0	500	740	460	112	5	87	45	112	5	87	45	2	55803	0	19.40492010116577	370500	13646.821650743484	252174	31.936842105263153	
112.0	5.0	87.0	45.0	500	741	460	112	5	87	45	112	5	87	45	2	55870	0	19.717405080795288	371000	13666.53905582428	252465	31.95013477088949	
112.0	5.0	87.0	45.0	500	742	460	112	5	87	45	112	5	87	45	2	55938	0	20.154866933822632	371500	13686.693922758102	252763	31.961507402422612	
112.0	5.0	87.0	45.0	500	743	460	112	5	87	45	112	5	87	45	2	56008	0	20.467360496520996	372000	13707.161283254623	253063	31.972311827956986	
112.0	5.0	87.0	45.0	500	744	460	112	5	87	45	112	5	87	45	2	56068	0	20.217368364334106	372500	13727.378651618958	253361	31.98362416107382	
112.0	5.0	87.0	45.0	500	745	460	112	5	87	45	112	5	87	45	2	56146	0	20.264225959777832	373000	13747.642877578735	253640	32.0	
112.0	5.0	87.0	45.0	500	746	460	112	5	87	45	112	5	87	45	2	56246	0	19.889264583587646	373500	13767.532142162323	253909	32.019009370816605	
112.0	5.0	87.0	45.0	500	747	460	112	5	87	45	112	5	87	45	2	56338	0	19.15495014190674	374000	13786.68709230423	254186	32.03582887700534	
112.0	5.0	87.0	45.0	500	748	460	112	5	87	45	112	5	87	45	2	56406	0	19.31117033958435	374500	13805.998262643814	254459	32.05367156208277	
112.0	5.0	87.0	45.0	500	749	460	112	5	87	45	112	5	87	45	2	56479	0	18.18625521659851	375000	13824.184517860413	254739	32.069599999999994	
112.0	5.0	87.0	45.0	500	750	460	112	5	87	45	112	5	87	45	2	56559	0	19.514298915863037	375500	13843.698816776276	255014	32.086817576564584	
112.0	5.0	87.0	45.0	500	751	460	112	5	87	45	112	5	87	45	2	56643	0	19.639273643493652	376000	13863.33809041977	255290	32.10372340425532	
112.0	5.0	87.0	45.0	500	752	460	112	5	87	45	112	5	87	45	2	56720	0	18.795588731765747	376500	13882.133679151535	255582	32.116334661354585	
112.0	5.0	87.0	45.0	500	753	460	112	5	87	45	112	5	87	45	2	56802	0	19.014324188232422	377000	13901.148003339767	255839	32.13819628647215	
112.0	5.0	87.0	45.0	500	754	460	112	5	87	45	112	5	87	45	2	56886	0	19.592418909072876	377500	13920.74042224884	256115	32.15496688741722	
112.0	5.0	87.0	45.0	500	755	460	112	5	87	45	112	5	87	45	2	56965	0	18.264366388320923	378000	13939.004788637161	256389	32.17222222222222	
112.0	5.0	87.0	45.0	500	756	460	112	5	87	45	112	5	87	45	2	57049	0	18.63935875892639	378500	13957.644147396088	256676	32.185997357992065	
112.0	5.0	87.0	45.0	500	757	460	112	5	87	45	112	5	87	45	2	57132	0	18.092512369155884	379000	13975.736659765244	256969	32.19815303430079	
112.0	5.0	87.0	45.0	500	758	460	112	5	87	45	112	5	87	45	2	57218	0	19.248674869537354	379500	13994.98533463478	257269	32.208432147562576	
112.0	5.0	87.0	45.0	500	759	460	112	5	87	45	112	5	87	45	2	57306	0	19.10806703567505	380000	14014.093401670456	257554	32.22263157894737	
112.0	5.0	87.0	45.0	500	760	460	112	5	87	45	112	5	87	45	2	57388	0	19.48304271697998	380500	14033.576444387436	257841	32.23626806833114	
112.0	5.0	87.0	45.0	500	761	460	112	5	87	45	112	5	87	45	2	57463	0	19.26431655883789	381000	14052.840760946274	258127	32.25013123359581	
112.0	5.0	87.0	45.0	500	762	460	112	5	87	45	112	5	87	45	2	57548	0	18.389357089996338	381500	14071.23011803627	258408	32.26526867627784	
112.0	5.0	87.0	45.0	500	763	460	112	5	87	45	112	5	87	45	2	57630	0	18.889333248138428	382000	14090.119451284409	258697	32.278272251308906	
112.0	5.0	87.0	45.0	500	764	460	112	5	87	45	112	5	87	45	2	57711	0	19.420546293258667	382500	14109.539997577667	258972	32.294901960784316	
112.0	5.0	87.0	45.0	500	765	460	112	5	87	45	112	5	87	45	2	57792	0	17.826910257339478	383000	14127.366907835007	259259	32.30835509138382	
112.0	5.0	87.0	45.0	500	766	460	112	5	87	45	112	5	87	45	2	57860	0	20.264243841171265	383500	14147.631151676178	259557	32.31890482398957	
112.0	5.0	87.0	45.0	500	767	460	112	5	87	45	112	5	87	45	2	57916	0	19.514281272888184	384000	14167.145432949066	259859	32.32838541666668	
112.0	5.0	87.0	45.0	500	768	460	112	5	87	45	112	5	87	45	2	57999	0	20.311119318008423	384500	14187.456552267075	260124	32.34746423927179	
112.0	5.0	87.0	45.0	500	769	460	112	5	87	45	112	5	87	45	2	58070	0	18.936204195022583	385000	14206.392756462097	260397	32.36441558441558	
112.0	5.0	87.0	45.0	500	770	460	112	5	87	45	112	5	87	45	2	58145	0	19.608033657073975	385500	14226.000790119171	260663	32.38313878080416	
112.0	5.0	87.0	45.0	500	771	460	112	5	87	45	112	5	87	45	2	58223	0	19.06119680404663	386000	14245.061986923218	260927	32.402331606217615	
112.0	5.0	87.0	45.0	500	772	460	112	5	87	45	112	5	87	45	2	58310	0	19.170552968978882	386500	14264.232539892197	261212	32.41604139715395	
112.0	5.0	87.0	45.0	500	773	460	112	5	87	45	112	5	87	45	2	58403	0	19.82677936553955	387000	14284.059319257736	261488	32.432041343669255	
112.0	5.0	87.0	45.0	500	774	460	112	5	87	45	112	5	87	45	2	58461	0	18.670588493347168	387500	14302.729907751083	261769	32.44670967741935	
112.0	5.0	87.0	45.0	500	775	460	112	5	87	45	112	5	87	45	2	58544	0	18.795598030090332	388000	14321.525505781174	262050	32.46134020618557	
112.0	5.0	87.0	45.0	500	776	460	112	5	87	45	112	5	87	45	2	58614	0	18.38936710357666	388500	14339.91487288475	262342	32.47310167310168	
112.0	5.0	87.0	45.0	500	777	460	112	5	87	45	112	5	87	45	2	58701	0	18.748717308044434	389000	14358.663590192795	262618	32.488946015424176	
112.0	5.0	87.0	45.0	500	778	460	112	5	87	45	112	5	87	45	2	58775	0	19.389299154281616	389500	14378.052889347076	262893	32.50500641848524	
112.0	5.0	87.0	45.0	500	779	460	112	5	87	45	112	5	87	45	2	58845	0	18.514358520507812	390000	14396.567247867584	263177	32.51871794871795	
112.0	5.0	87.0	45.0	500	780	460	112	5	87	45	112	5	87	45	2	58933	0	19.186187028884888	390500	14415.75343489647	263454	32.53418693982074	
112.0	5.0	87.0	45.0	500	781	460	112	5	87	45	112	5	87	45	2	59014	0	19.13931655883789	391000	14434.892751455307	263748	32.545268542199494	
112.0	5.0	87.0	45.0	500	782	460	112	5	87	45	112	5	87	45	2	59095	0	19.061195373535156	391500	14453.953946828842	264019	32.56219667943806	
112.0	5.0	87.0	45.0	500	783	460	112	5	87	45	112	5	87	45	2	59173	0	19.608033657073975	392000	14473.561980485916	264298	32.57704081632653	
112.0	5.0	87.0	45.0	500	784	460	112	5	87	45	112	5	87	45	2	59253	0	19.4049232006073	392500	14492.966903686523	264577	32.59184713375795	
112.0	5.0	87.0	45.0	500	785	460	112	5	87	45	112	5	87	45	2	59321	0	20.061127424240112	393000	14513.028031110764	264851	32.60788804071247	
112.0	5.0	87.0	45.0	500	786	460	112	5	87	45	112	5	87	45	2	59385	0	18.764341115951538	393500	14531.792372226715	265139	32.62033036848793	
112.0	5.0	87.0	45.0	500	787	460	112	5	87	45	112	5	87	45	2	59466	0	18.904948472976685	394000	14550.697320699692	265417	32.63527918781726	
112.0	5.0	87.0	45.0	500	788	460	112	5	87	45	112	5	87	45	2	59548	0	19.15493941307068	394500	14569.852260112762	265707	32.64714828897338	
112.0	5.0	87.0	45.0	500	789	460	112	5	87	45	112	5	87	45	2	59629	0	19.34243869781494	395000	14589.194698810577	266002	32.65772151898733	
112.0	5.0	87.0	45.0	500	790	460	112	5	87	45	112	5	87	45	2	59725	0	18.451859951019287	395500	14607.646558761597	266262	32.677117572692794	
112.0	5.0	87.0	45.0	500	791	460	112	5	87	45	112	5	87	45	2	59800	0	18.73308515548706	396000	14626.379643917084	266551	32.6891414141414	
112.0	5.0	87.0	45.0	500	792	460	112	5	87	45	112	5	87	45	2	59862	0	18.733092069625854	396500	14645.11273598671	266839	32.70138713745271	
112.0	5.0	87.0	45.0	500	793	460	112	5	87	45	112	5	87	45	2	59938	0	18.764342546463013	397000	14663.877078533173	267110	32.71788413098237	
112.0	5.0	87.0	45.0	500	794	460	112	5	87	45	112	5	87	45	2	60027	0	18.68623185157776	397500	14682.56331038475	267376	32.73559748427674	
112.0	5.0	87.0	45.0	500	795	460	112	5	87	45	112	5	87	45	2	60108	0	19.139304399490356	398000	14701.70261478424	267655	32.75	
112.0	5.0	87.0	45.0	500	796	460	112	5	87	45	112	5	87	45	2	60185	0	18.63935947418213	398500	14720.341974258423	267926	32.766373902133	
112.0	5.0	87.0	45.0	500	797	460	112	5	87	45	112	5	87	45	2	60253	0	18.96745491027832	399000	14739.309429168701	268203	32.7812030075188	
112.0	5.0	87.0	45.0	500	798	460	112	5	87	45	112	5	87	45	2	60322	0	19.76427125930786	399500	14759.073700428009	268489	32.79374217772215	
112.0	5.0	87.0	45.0	500	799	460	112	5	87	45	112	5	87	45	2	60410	0	19.154939889907837	400000	14778.228640317917	268764	32.809	
112.0	5.0	87.0	45.0	500	800	460	112	5	87	45	112	5	87	45	2	60478	0	19.54553747177124	400500	14797.774177789688	269045	32.8227215980025	
112.0	5.0	87.0	45.0	500	801	460	112	5	87	45	112	5	87	45	2	60555	0	19.326793909072876	401000	14817.100971698761	269316	32.83890274314214	
112.0	5.0	87.0	45.0	500	802	460	112	5	87	45	112	5	87	45	2	60632	0	19.061206579208374	401500	14836.16217827797	269578	32.857285180572845	
112.0	5.0	87.0	45.0	500	803	460	112	5	87	45	112	5	87	45	2	60714	0	20.42047619819641	402000	14856.582654476166	269843	32.87487562189054	
112.0	5.0	87.0	45.0	500	804	460	112	5	87	45	112	5	87	45	2	60787	0	19.342427492141724	402500	14875.925081968307	270104	32.893416149068315	
112.0	5.0	87.0	45.0	500	805	460	112	5	87	45	112	5	87	45	2	60871	0	18.811204195022583	403000	14894.73628616333	270376	32.909181141439205	
112.0	5.0	87.0	45.0	500	806	460	112	5	87	45	112	5	87	45	2	60954	0	19.108076572418213	403500	14913.844362735748	270671	32.91920693928128	
112.0	5.0	87.0	45.0	500	807	460	112	5	87	45	112	5	87	45	2	61038	0	19.46741032600403	404000	14933.311773061752	270932	32.937623762376234	
112.0	5.0	87.0	45.0	500	808	460	112	5	87	45	112	5	87	45	2	61119	0	19.38929796218872	404500	14952.701071023941	271208	32.95228677379481	
112.0	5.0	87.0	45.0	500	809	460	112	5	87	45	112	5	87	45	2	61179	0	18.920589923858643	405000	14971.6216609478	271518	32.95851851851852	
112.0	5.0	87.0	45.0	500	810	460	112	5	87	45	112	5	87	45	2	61265	0	18.77996516227722	405500	14990.401626110077	271783	32.97583230579532	
112.0	5.0	87.0	45.0	500	811	460	112	5	87	45	112	5	87	45	2	61323	0	20.40485405921936	406000	15010.806480169296	272072	32.9871921182266	
112.0	5.0	87.0	45.0	500	812	460	112	5	87	45	112	5	87	45	2	61421	0	19.873640775680542	406500	15030.680120944977	272331	33.00590405904059	
112.0	5.0	87.0	45.0	500	813	460	112	5	87	45	112	5	87	45	2	61509	0	18.686211585998535	407000	15049.366332530975	272608	33.02014742014741	
112.0	5.0	87.0	45.0	500	814	460	112	5	87	45	112	5	87	45	2	61583	0	18.858094930648804	407500	15068.224427461624	272900	33.03067484662576	
112.0	5.0	87.0	45.0	500	815	460	112	5	87	45	112	5	87	45	2	61665	0	18.451862335205078	408000	15086.67628979683	273181	33.04387254901961	
112.0	5.0	87.0	45.0	500	816	460	112	5	87	45	112	5	87	45	2	61740	0	19.342427253723145	408500	15106.018717050552	273460	33.057527539779684	
112.0	5.0	87.0	45.0	500	817	460	112	5	87	45	112	5	87	45	2	61821	0	20.061129808425903	409000	15126.079846858978	273754	33.06748166259169	
112.0	5.0	87.0	45.0	500	818	460	112	5	87	45	112	5	87	45	2	61910	0	19.18617582321167	409500	15145.26602268219	274044	33.07838827838829	
112.0	5.0	87.0	45.0	500	819	460	112	5	87	45	112	5	87	45	2	61982	0	17.99877905845642	410000	15163.264801740646	274341	33.08756097560975	
112.0	5.0	87.0	45.0	500	820	460	112	5	87	45	112	5	87	45	2	62053	0	20.13924765586853	410500	15183.404049396515	274614	33.10255785627284	
112.0	5.0	87.0	45.0	500	821	460	112	5	87	45	112	5	87	45	2	62112	0	18.779964685440063	411000	15202.184014081955	274914	33.110948905109495	
112.0	5.0	87.0	45.0	500	822	460	112	5	87	45	112	5	87	45	2	62194	0	19.248682975769043	411500	15221.432697057724	275194	33.124179829890636	
112.0	5.0	87.0	45.0	500	823	460	112	5	87	45	112	5	87	45	2	62275	0	19.82676863670349	412000	15241.259465694427	275469	33.13859223300972	
112.0	5.0	87.0	45.0	500	824	460	112	5	87	45	112	5	87	45	2	62356	0	18.81121301651001	412500	15260.070678710938	275754	33.15054545454545	
112.0	5.0	87.0	45.0	500	825	460	112	5	87	45	112	5	87	45	2	62432	0	20.67046093940735	413000	15280.741139650345	276043	33.16150121065375	
112.0	5.0	87.0	45.0	500	826	460	112	5	87	45	112	5	87	45	2	62521	0	18.67058825492859	413500	15299.411727905273	276324	33.174365175332525	
112.0	5.0	87.0	45.0	500	827	460	112	5	87	45	112	5	87	45	2	62594	0	20.17049527168274	414000	15319.582223176956	276601	33.18816425120772	
112.0	5.0	87.0	45.0	500	828	460	112	5	87	45	112	5	87	45	2	62686	0	19.061206579208374	414500	15338.643429756165	276859	33.206513872135105	
112.0	5.0	87.0	45.0	500	829	460	112	5	87	45	112	5	87	45	2	62786	0	18.811203479766846	415000	15357.454633235931	277108	33.22698795180723	
112.0	5.0	87.0	45.0	500	830	460	112	5	87	45	112	5	87	45	2	62860	0	18.45187211036682	415500	15375.906505346298	277388	33.23995186522262	
112.0	5.0	87.0	45.0	500	831	460	112	5	87	45	112	5	87	45	2	62949	0	19.451793909072876	416000	15395.358299255371	277644	33.25865384615385	
112.0	5.0	87.0	45.0	500	832	460	112	5	87	45	112	5	87	45	2	63026	0	19.701777935028076	416500	15415.0600771904	277920	33.27250900360144	
112.0	5.0	87.0	45.0	500	833	460	112	5	87	45	112	5	87	45	2	63103	0	19.43616032600403	417000	15434.496237516403	278213	33.2822541966427	
112.0	5.0	87.0	45.0	500	834	460	112	5	87	45	112	5	87	45	2	63180	0	19.373674869537354	417500	15453.86991238594	278482	33.297724550898195	
112.0	5.0	87.0	45.0	500	835	460	112	5	87	45	112	5	87	45	2	63261	0	20.607977628707886	418000	15474.477890014648	278760	33.31100478468899	
112.0	5.0	87.0	45.0	500	836	460	112	5	87	45	112	5	87	45	2	63342	0	19.04556918144226	418500	15493.52345919609	279045	33.322580645161295	
112.0	5.0	87.0	45.0	500	837	460	112	5	87	45	112	5	87	45	2	63411	0	19.139309883117676	419000	15512.662769079208	279303	33.340572792362764	
112.0	5.0	87.0	45.0	500	838	460	112	5	87	45	112	5	87	45	2	63486	0	19.592405796051025	419500	15532.25517487526	279599	33.349463647199045	
112.0	5.0	87.0	45.0	500	839	460	112	5	87	45	112	5	87	45	2	63572	0	18.639360427856445	420000	15550.894535303116	279879	33.36214285714286	
112.0	5.0	87.0	45.0	500	840	460	112	5	87	45	112	5	87	45	2	63651	0	19.358040809631348	420500	15570.252576112747	280158	33.37502972651605	
112.0	5.0	87.0	45.0	500	841	460	112	5	87	45	112	5	87	45	2	63735	0	19.233059406280518	421000	15589.485635519028	280443	33.386460807600955	
112.0	5.0	87.0	45.0	500	842	460	112	5	87	45	112	5	87	45	2	63805	0	19.34243655204773	421500	15608.828072071075	280729	33.3976275207592	
112.0	5.0	87.0	45.0	500	843	460	112	5	87	45	112	5	87	45	2	63875	0	18.88933253288269	422000	15627.717404603958	281022	33.40710900473934	
112.0	5.0	87.0	45.0	500	844	460	112	5	87	45	112	5	87	45	2	63950	0	18.67059016227722	422500	15646.387994766235	281312	33.417278106508874	
112.0	5.0	87.0	45.0	500	845	460	112	5	87	45	112	5	87	45	2	64019	0	20.123631238937378	423000	15666.511626005173	281607	33.42624113475178	
112.0	5.0	87.0	45.0	500	846	460	112	5	87	45	112	5	87	45	2	64091	0	20.45172667503357	423500	15686.963352680206	281895	33.43683589138135	
112.0	5.0	87.0	45.0	500	847	460	112	5	87	45	112	5	87	45	2	64163	0	18.701845169067383	424000	15705.665197849274	282179	33.448349056603774	
112.0	5.0	87.0	45.0	500	848	460	112	5	87	45	112	5	87	45	2	64249	0	19.029947996139526	424500	15724.695145845413	282442	33.464782096584216	
112.0	5.0	87.0	45.0	500	849	460	112	5	87	45	112	5	87	45	2	64343	0	18.576854705810547	425000	15743.272000551224	282711	33.47976470588236	
112.0	5.0	87.0	45.0	500	850	460	112	5	87	45	112	5	87	45	2	64438	0	19.217435121536255	425500	15762.48943567276	282972	33.49659224441834	
112.0	5.0	87.0	45.0	500	851	460	112	5	87	45	112	5	87	45	2	64517	0	18.654964685440063	426000	15781.1444003582	283240	33.51173708920187	
112.0	5.0	87.0	45.0	500	852	460	112	5	87	45	112	5	87	45	2	64600	0	19.498666763305664	426500	15800.643067121506	283509	33.52661195779602	
112.0	5.0	87.0	45.0	500	853	460	112	5	87	45	112	5	87	45	2	64686	0	18.90495538711548	427000	15819.548022508621	283781	33.54074941451991	
112.0	5.0	87.0	45.0	500	854	460	112	5	87	45	112	5	87	45	2	64756	0	19.54554843902588	427500	15839.093570947647	284054	33.55461988304094	
112.0	5.0	87.0	45.0	500	855	460	112	5	87	45	112	5	87	45	2	64839	0	19.467408895492554	428000	15858.56097984314	284312	33.57196261682243	
112.0	5.0	87.0	45.0	500	856	460	112	5	87	45	112	5	87	45	2	64914	0	19.87364935874939	428500	15878.434629201889	284593	33.583897316219364	
112.0	5.0	87.0	45.0	500	857	460	112	5	87	45	112	5	87	45	2	65006	0	17.889391660690308	429000	15896.32402086258	284846	33.602331002331	
112.0	5.0	87.0	45.0	500	858	460	112	5	87	45	112	5	87	45	2	65083	0	18.96745228767395	429500	15915.291473150253	285125	33.61466821885914	
112.0	5.0	87.0	45.0	500	859	460	112	5	87	45	112	5	87	45	2	65182	0	18.95183038711548	430000	15934.243303537369	285367	33.63558139534884	
112.0	5.0	87.0	45.0	1	860	460	112	5	87	45	112	5	87	45	3	65270	0	18.451863527297974	430500	15952.695167064667	285629	33.651800232288025	
112.0	5.0	87.0	45.0	1	861	460	112	5	87	45	112	5	87	45	3	65360	0	17.967528581619263	431000	15970.662695646286	285891	33.667981438515085	
112.0	5.0	87.0	45.0	1	862	460	112	5	87	45	112	5	87	45	3	65431	0	19.40491247177124	431500	15990.067608118057	286197	33.6739281575898	
112.0	5.0	87.0	45.0	1	863	460	112	5	87	45	112	5	87	45	3	65500	0	19.389300107955933	432000	16009.456908226013	286483	33.68449074074074	
112.0	5.0	87.0	45.0	1	864	460	112	5	87	45	112	5	87	45	3	65585	0	19.420546770095825	432500	16028.877454996109	286743	33.70104046242774	
112.0	5.0	87.0	45.0	1	865	460	112	5	87	45	112	5	87	45	3	65657	0	18.373751640319824	433000	16047.251206636429	287029	33.711547344110855	
112.0	5.0	87.0	45.0	1	866	460	112	5	87	45	112	5	87	45	3	65729	0	19.46741819381714	433500	16066.718624830246	287305	33.72433679354094	
112.0	5.0	87.0	45.0	1	867	460	112	5	87	45	112	5	87	45	3	65815	0	19.483042001724243	434000	16086.20166683197	287570	33.73963133640552	
112.0	5.0	87.0	45.0	1	868	460	112	5	87	45	112	5	87	45	3	65887	0	18.326871395111084	434500	16104.528538227081	287851	33.7512082853855	
112.0	5.0	87.0	45.0	1	869	460	112	5	87	45	112	5	87	45	3	65971	0	19.717393159866333	435000	16124.245931386948	288114	33.76689655172413	
112.0	5.0	87.0	45.0	1	870	460	112	5	87	45	112	5	87	45	3	66049	0	19.42055654525757	435500	16143.666487932205	288408	33.775430539609644	
112.0	5.0	87.0	45.0	1	871	460	112	5	87	45	112	5	87	45	3	66123	0	19.076810836791992	436000	16162.743298768997	288702	33.783944954128444	
112.0	5.0	87.0	45.0	1	872	460	112	5	87	45	112	5	87	45	3	66213	0	18.23312544822693	436500	16180.976424217224	288973	33.797709049255445	
112.0	5.0	87.0	45.0	1	873	460	112	5	87	45	112	5	87	45	3	66299	0	18.951829195022583	437000	16199.928253412247	289245	33.8112128146453	
112.0	5.0	87.0	45.0	1	874	460	112	5	87	45	112	5	87	45	3	66371	0	19.27993083000183	437500	16219.208184242249	289526	33.82262857142857	
112.0	5.0	87.0	45.0	2	875	460	112	5	87	45	112	5	87	45	3	66456	0	19.10807728767395	438000	16238.316261529922	289779	33.840410958904116	
112.0	5.0	87.0	45.0	2	876	460	112	5	87	45	112	5	87	45	3	66532	0	19.029947757720947	438500	16257.346209287643	290058	33.85222348916763	
112.0	5.0	87.0	45.0	2	877	460	112	5	87	45	112	5	87	45	3	66614	0	18.639350652694702	439000	16275.985559940338	290335	33.864464692482926	
112.0	5.0	87.0	45.0	2	878	460	112	5	87	45	112	5	87	45	3	66691	0	18.936204433441162	439500	16294.92176437378	290588	33.882138794084184	
112.0	5.0	87.0	45.0	2	879	460	112	5	87	45	112	5	87	45	3	66784	0	19.654905796051025	440000	16314.57667016983	290860	33.895454545454555	
112.0	5.0	87.0	45.0	2	880	460	112	5	87	45	112	5	87	45	3	66865	0	19.467418670654297	440500	16334.044088840485	291138	33.90737797956868	
112.0	5.0	87.0	45.0	2	881	460	112	5	87	45	112	5	87	45	3	66943	0	19.35804009437561	441000	16353.40212893486	291408	33.921088435374145	
112.0	5.0	87.0	45.0	2	882	460	112	5	87	45	112	5	87	45	3	67026	0	19.31118893623352	441500	16372.713317871094	291681	33.934088335220835	
112.0	5.0	87.0	45.0	4	883	460	112	5	87	45	112	5	87	45	3	67106	0	19.12369179725647	442000	16391.83700966835	291942	33.94977375565611	
112.0	5.0	87.0	45.0	5	884	460	112	5	87	45	112	5	87	45	3	67185	0	19.40491271018982	442500	16411.24192237854	292199	33.966327683615816	
112.0	5.0	87.0	45.0	6	885	460	112	5	87	45	112	5	87	45	3	67255	0	18.936207056045532	443000	16430.178129434586	292458	33.98239277652371	
112.0	5.0	87.0	45.0	10	886	460	112	5	87	45	112	5	87	45	3	67328	0	18.92057967185974	443500	16449.098709106445	292762	33.98827508455467	
112.0	5.0	87.0	45.0	12	887	460	112	5	87	45	112	5	87	45	3	67424	0	19.10806679725647	444000	16468.2067759037	293037	34.00067567567568	
112.0	5.0	87.0	45.0	12	888	460	112	5	87	45	112	5	87	45	3	67489	0	19.748659372329712	444500	16487.95543527603	293339	34.00697412823396	
112.0	5.0	87.0	45.0	12	889	460	112	5	87	45	112	5	87	45	3	67572	0	18.311237335205078	445000	16506.266672611237	293620	34.01797752808989	
112.0	5.0	87.0	45.0	13	890	460	112	5	87	45	112	5	87	45	3	67646	0	18.795588970184326	445500	16525.06226158142	293894	34.03052749719416	
112.0	5.0	87.0	45.0	16	891	460	112	5	87	45	112	5	87	45	3	67729	0	19.07682156562805	446000	16544.13908314705	294181	34.04013452914798	
112.0	5.0	87.0	45.0	17	892	460	112	5	87	45	112	5	87	45	4	67810	0	19.295563459396362	446500	16563.434646606445	294479	34.04725643896977	
112.0	5.0	87.0	45.0	18	893	460	112	5	87	45	112	5	87	45	4	67906	0	19.12369203567505	447000	16582.55833864212	294769	34.05615212527964	
112.0	5.0	87.0	45.0	21	894	460	112	5	87	45	112	5	87	45	4	67981	0	18.42061471939087	447500	16600.97895336151	295055	34.0659217877095	
112.0	5.0	87.0	45.0	22	895	460	112	5	87	45	112	5	87	45	4	68064	0	19.108071088790894	448000	16620.087024450302	295341	34.075669642857136	
112.0	5.0	87.0	45.0	25	896	460	112	5	87	45	112	5	87	45	4	68145	0	19.170560121536255	448500	16639.25758457184	295624	34.086064659977694	
112.0	5.0	87.0	45.0	27	897	460	112	5	87	45	112	5	87	45	4	68222	0	19.23305916786194	449000	16658.4906437397	295917	34.09420935412027	
112.0	5.0	87.0	45.0	29	898	460	112	5	87	45	112	5	87	45	4	68309	0	18.48311138153076	449500	16676.97375512123	296200	34.10456062291435	
112.0	5.0	87.0	45.0	36	899	460	112	5	87	45	112	5	87	45	4	68376	0	19.342418909072876	450000	16696.316174030304	296525	34.105555555555554	
112.0	5.0	87.0	45.0	37	900	460	112	5	87	45	112	5	87	45	4	68452	0	18.639357566833496	450500	16714.955531597137	296827	34.111653718091006	
112.0	5.0	87.0	45.0	43	901	460	112	5	87	45	112	5	87	45	4	68512	0	20.3267343044281	451000	16735.282265901566	297145	34.11419068736143	
112.0	5.0	87.0	45.0	48	902	460	112	5	87	45	112	5	87	45	4	68585	0	17.49880337715149	451500	16752.781069278717	297447	34.12026578073089	
112.0	5.0	87.0	45.0	53	903	460	112	5	87	45	112	5	87	45	4	68671	0	18.561220169067383	452000	16771.342289447784	297757	34.124557522123894	
112.0	5.0	87.0	45.0	62	904	460	112	5	87	45	112	5	87	45	4	68754	0	18.467496633529663	452500	16789.809786081314	298064	34.129502762430945	
112.0	5.0	87.0	45.0	67	905	460	112	5	87	45	112	5	87	45	4	68834	0	18.358119010925293	453000	16808.16790509224	298385	34.13134657836645	
